Standard Name|Country|Message Format|Message Format Description|Standard Field Name|Standard Field Description|Standard Field Data Type|Standard Field Allowed Values|Standard Field Path|Bronze Table|Bronze Column|Silver Table|Silver Column|Silver Data Type|Gold Table|Gold Column|Gold Data Type|Gold Purpose Code
UPI|India|South_Asia|Unified Payments Interface|response_code|Response Code field|VARCHAR(35)||responseCode|bronze.raw_payment_messages|raw_content|silver.stg_upi|response_code|character varying(10)|gold.cdm_payment_extension_upi|response_code|character varying(10)|FORMAT_EXTENSION
UPI|India|South_Asia|Unified Payments Interface|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_upi|stg_id|character varying(36)||||
UPI|India|South_Asia|Unified Payments Interface|sub_type|Sub Type field|VARCHAR(255)||subType|bronze.raw_payment_messages|raw_content|silver.stg_upi|sub_type|character varying(20)|gold.cdm_payment_extension_upi|sub_type|character varying(20)|FORMAT_EXTENSION
UPI|India|South_Asia|Unified Payments Interface|transaction_id|Transaction Id field|VARCHAR(35)||transactionId|bronze.raw_payment_messages|raw_content|silver.stg_upi|transaction_id|character varying(50)|gold.cdm_payment_extension_upi|transaction_id|character varying(50)|FORMAT_EXTENSION
UPI|India|South_Asia|Unified Payments Interface|transaction_ref_id|Transaction Ref Id field|VARCHAR(35)||transactionRefId|bronze.raw_payment_messages|raw_content|silver.stg_upi|transaction_ref_id|character varying(50)|gold.cdm_payment_extension_upi|transaction_ref_id|character varying(50)|FORMAT_EXTENSION
UPI|India|South_Asia|Unified Payments Interface|transaction_status|Transaction Status field|VARCHAR(255)||transactionStatus|bronze.raw_payment_messages|raw_content|silver.stg_upi|transaction_status|character varying(20)|gold.cdm_payment_extension_upi|transaction_status|character varying(20)|FORMAT_EXTENSION
UPI|India|South_Asia|Unified Payments Interface|transaction_type|Transaction Type field|VARCHAR(255)||transactionType|bronze.raw_payment_messages|raw_content|silver.stg_upi|transaction_type|character varying(20)|gold.cdm_payment_extension_upi|transaction_type|character varying(20)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_camt053|_batch_id|character varying(36)||||
camt.053|Global|ISO20022|Bank-to-Customer Statement|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_camt053|_processed_at|timestamp without time zone||||SYSTEM_METADATA
camt.053|Global|ISO20022|Bank-to-Customer Statement|account_currency|Account Currency field|INTEGER||accountCurrency|bronze.raw_payment_messages|raw_content|silver.stg_camt053|account_currency|character varying(3)|gold.cdm_payment_extension_iso20022|account_currency||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|account_iban|Account Iban field|INTEGER||accountIban|bronze.raw_payment_messages|raw_content|silver.stg_camt053|account_iban|character varying(34)|gold.cdm_payment_extension_iso20022|account_iban||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|account_id_iban|Account Id Iban field|string||accountId.iban|bronze.raw_payment_messages|raw_content|silver.stg_camt053|account_id_iban|character varying(255)|gold.cdm_payment_extension_iso20022|account_id_iban||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|account_number|Account Number field|INTEGER||accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_camt053|account_number|character varying(50)|gold.cdm_payment_extension_iso20022|account_number||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|account_owner|Account Owner field|string||accountOwner|bronze.raw_payment_messages|raw_content|silver.stg_camt053|account_owner|character varying(255)|gold.cdm_payment_extension_iso20022|account_owner||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|account_owner_name|Account Owner Name field|INTEGER||accountOwnerName|bronze.raw_payment_messages|raw_content|silver.stg_camt053|account_owner_name|character varying(140)|gold.cdm_payment_extension_iso20022|account_owner_name||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|account_servicer_bic|Account Servicer Bic field|INTEGER||accountServicerBic|bronze.raw_payment_messages|raw_content|silver.stg_camt053|account_servicer_bic|character varying(11)|gold.cdm_payment_extension_iso20022|account_servicer_bic||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|balance_amount|Balance Amount field|string||balance[0].amount|bronze.raw_payment_messages|raw_content|silver.stg_camt053|balance_amount|character varying(255)|gold.cdm_payment_extension_iso20022|balance_amount||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|balance_currency|Balance Currency field|string||balance[0].currency|bronze.raw_payment_messages|raw_content|silver.stg_camt053|balance_currency|character varying(255)|gold.cdm_payment_extension_iso20022|balance_currency||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|balance_type|Balance Type field|string||balance[0].type|bronze.raw_payment_messages|raw_content|silver.stg_camt053|balance_type|character varying(255)|gold.cdm_payment_extension_iso20022|balance_type|character varying(255)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|closing_balance_amount|Closing Balance Amount field|DECIMAL||closingBalanceAmount|bronze.raw_payment_messages|raw_content|silver.stg_camt053|closing_balance_amount|numeric|gold.cdm_payment_extension_iso20022|closing_balance_amount||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|closing_balance_credit_debit|Closing Balance Credit Debit field|VARCHAR(255)||closingBalanceCreditDebit|bronze.raw_payment_messages|raw_content|silver.stg_camt053|closing_balance_credit_debit|character varying(4)|gold.cdm_payment_extension_iso20022|closing_balance_credit_debit|character varying(4)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|closing_balance_currency|Closing Balance Currency field|VARCHAR(3)||closingBalanceCurrency|bronze.raw_payment_messages|raw_content|silver.stg_camt053|closing_balance_currency|character varying(3)|gold.cdm_payment_extension_iso20022|closing_balance_currency||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|closing_balance_date|Closing Balance Date field|TIMESTAMP||closingBalanceDate|bronze.raw_payment_messages|raw_content|silver.stg_camt053|closing_balance_date|date|gold.cdm_payment_extension_iso20022|closing_balance_date|date|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|creation_date_time|Creation Date Time field|TIMESTAMP||creationDateTime|bronze.raw_payment_messages|raw_content|silver.stg_camt053|creation_date_time|timestamp without time zone|gold.cdm_payment_instruction|creation_datetime|timestamp without time zone|CREATION_TIMESTAMP
camt.053|Global|ISO20022|Bank-to-Customer Statement|entries_amount|Entries Amount field|string||entries[0].amount|bronze.raw_payment_messages|raw_content|silver.stg_camt053|entries_amount|character varying(255)|gold.cdm_payment_extension_iso20022|entries_amount||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|entries_booking_date|Entries Booking Date field|string||entries[0].bookingDate|bronze.raw_payment_messages|raw_content|silver.stg_camt053|entries_booking_date|character varying(255)|gold.cdm_payment_extension_iso20022|entries_booking_date|character varying(255)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|entries_credit_debit_indicator|Entries Credit Debit Indicator field|string||entries[0].creditDebitIndicator|bronze.raw_payment_messages|raw_content|silver.stg_camt053|entries_credit_debit_indicator|character varying(255)|gold.cdm_payment_extension_iso20022|entries_credit_debit_indicator|character varying(255)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|entries_currency|Entries Currency field|string||entries[0].currency|bronze.raw_payment_messages|raw_content|silver.stg_camt053|entries_currency|character varying(255)|gold.cdm_payment_extension_iso20022|entries_currency||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|entries_reference|Entries Reference field|string||entries[0].reference|bronze.raw_payment_messages|raw_content|silver.stg_camt053|entries_reference|character varying(255)|gold.cdm_payment_extension_iso20022|entries_reference|character varying(255)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|entries_status|Entries Status field|string||entries[0].status|bronze.raw_payment_messages|raw_content|silver.stg_camt053|entries_status|character varying(255)|gold.cdm_payment_extension_iso20022|entries_status|character varying(255)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|entries_value_date|Entries Value Date field|string||entries[0].valueDate|bronze.raw_payment_messages|raw_content|silver.stg_camt053|entries_value_date|character varying(255)|gold.cdm_payment_extension_iso20022|entries_value_date|character varying(255)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|from_date|From Date field|TIMESTAMP||fromDate|bronze.raw_payment_messages|raw_content|silver.stg_camt053|from_date|date|gold.cdm_payment_extension_iso20022|from_date|date|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_camt053|message_type|character varying(20)|gold.cdm_payment_extension_iso20022|message_type|character varying(20)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|msg_id|Msg Id field|VARCHAR(35)||messageId|bronze.raw_payment_messages|raw_content|silver.stg_camt053|msg_id|character varying(35)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
camt.053|Global|ISO20022|Bank-to-Customer Statement|number_of_entries|Number Of Entries field|INTEGER||numberOfEntries|bronze.raw_payment_messages|raw_content|silver.stg_camt053|number_of_entries|integer|gold.cdm_payment_extension_iso20022|number_of_entries|integer|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|opening_balance_amount|Opening Balance Amount field|DECIMAL||openingBalanceAmount|bronze.raw_payment_messages|raw_content|silver.stg_camt053|opening_balance_amount|numeric|gold.cdm_payment_extension_iso20022|opening_balance_amount||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|opening_balance_credit_debit|Opening Balance Credit Debit field|VARCHAR(255)||openingBalanceCreditDebit|bronze.raw_payment_messages|raw_content|silver.stg_camt053|opening_balance_credit_debit|character varying(4)|gold.cdm_payment_extension_iso20022|opening_balance_credit_debit|character varying(4)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|opening_balance_currency|Opening Balance Currency field|VARCHAR(3)||openingBalanceCurrency|bronze.raw_payment_messages|raw_content|silver.stg_camt053|opening_balance_currency|character varying(3)|gold.cdm_payment_extension_iso20022|opening_balance_currency||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|opening_balance_date|Opening Balance Date field|TIMESTAMP||openingBalanceDate|bronze.raw_payment_messages|raw_content|silver.stg_camt053|opening_balance_date|date|gold.cdm_payment_extension_iso20022|opening_balance_date|date|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_camt053|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
camt.053|Global|ISO20022|Bank-to-Customer Statement|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_camt053|processing_status|character varying(20)||||SYSTEM_METADATA
camt.053|Global|ISO20022|Bank-to-Customer Statement|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_camt053|raw_id|character varying(36)|gold.cdm_payment_extension_iso20022|raw_id|character varying(36)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|sequence_number|Sequence Number field|INTEGER||sequenceNumber|bronze.raw_payment_messages|raw_content|silver.stg_camt053|sequence_number|character varying(10)|gold.cdm_payment_extension_iso20022|sequence_number|character varying(10)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|servicer_bic|Servicer Bic field|string||servicer.bic|bronze.raw_payment_messages|raw_content|silver.stg_camt053|servicer_bic|character varying(255)|gold.cdm_payment_extension_iso20022|servicer_bic||FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|statement_id|Statement Id field|VARCHAR(35)||statementId|bronze.raw_payment_messages|raw_content|silver.stg_camt053|statement_id|character varying(35)|gold.cdm_payment_extension_iso20022|statement_id|character varying(35)|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_camt053|stg_id|character varying(36)||||
camt.053|Global|ISO20022|Bank-to-Customer Statement|sum_of_entries|Sum Of Entries field|DECIMAL||sumOfEntries|bronze.raw_payment_messages|raw_content|silver.stg_camt053|sum_of_entries|numeric|gold.cdm_payment_extension_iso20022|sum_of_entries|numeric|FORMAT_EXTENSION
camt.053|Global|ISO20022|Bank-to-Customer Statement|to_date|To Date field|TIMESTAMP||toDate|bronze.raw_payment_messages|raw_content|silver.stg_camt053|to_date|date|gold.cdm_payment_extension_iso20022|to_date|date|FORMAT_EXTENSION
pacs.008|Global|ISO20022|Financial Institution Credit Transfer|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_pacs008|_batch_id|character varying(36)||||
